,expression,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,height,leaves,t-count,operators,2_powers,avg_operand,std_operand,r(>>),r(*),r(&),r(^),r(%),r(|),r(-),r(+),r(/),>>,*,&,^,%,|,-,+,/,fitness
52,(t&8)|(((t>>9)>>6)|(((t*7)-8)&6)),117.1875,1448.6027343870655,491.03939450069413,2978.507313829787,730.6322772560418,0.27181474401595745,0.24676669312981345,0.0002034369099419564,0.001661046757362783,1250.649416925015,43.187574082506295,14.48445334237161,5,6,3,8,2,7,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,1,0,0,34.07961980457756
55,(t%10)+(((t&11)%10)*(t/13)),93.75,1998.6760302393327,355.06492744292973,3271.293218085106,369.82804756221486,0.511284491356383,0.28970040343793657,0.211790069937706,0.05092935264110565,1102.4423107416428,14.919599473293724,3.6179787881746446,4,4,3,6,0,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,1,23.05001943177231
66,((t&2)>>0)>>((t*(t|(t*1)))>>(t^1)),234.375,1512.0693081682346,459.4208112139377,3056.715425531915,663.0518094796769,0.2252202460106383,0.23821543744951723,0.006451031193137169,0.014703900553286076,1267.5855483660132,28.22305755428109,7.204253292976,5,4,5,8,3,1,0,1,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,31.674120157185992
70,t>>(t-(t&(t^7))),187.5,1694.7010592417628,350.70682292075344,3227.4767287234044,337.2065311626494,0.2381815159574468,0.23482223844390146,0.2097831815481186,0.20199377834796906,1235.911688167849,15.562591792594061,6.232735502757685,4,1,4,4,0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,28.444095957074918
74,((((t-4)*7)>>5)>>(t&6))^(((t%5)>>4)-((t&6)&1)),58.59375,1979.8751982231372,370.4311917230492,3262.150930851064,342.06732019080374,0.48916015625,0.2800505030517757,0.26030871272087097,0.052437737584114075,1097.7378638977984,14.861463597358512,3.4299855387122795,5,8,4,11,3,4,1,0,0,0,1,0,0,0,0,0,3,1,3,1,1,0,2,0,0,24.647259301312314
0,t>>(t-(t&(t^7))),14.6484375,2047.733826497584,240.02772412449508,3992.220744680851,43.19856862936898,0.49720744680851064,0.022938926148425413,4.97728688060306e-05,0.00046714962809346616,1587.0250074781418,77.75186377005954,31.539323687936342,4,1,4,4,0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,16.42609685950259
1,((t&3)>>0)>>((t*(t|(t*3)))>>(t^0)),0.0,1970.1071732119167,4.212915258647556,3467.719414893617,11.748197026257131,0.496723321143617,0.02293598167954214,0.059468742460012436,0.005536320153623819,1188.1265555772454,23.31345613363475,3.047971797820785,5,4,5,8,0,1,1,1,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,5.87502019468164
2,(t&9)|(((t>>8)>>7)|(((t*8)-6)&8)),0.0,2683.5079290186036,76.62999465627988,3996.941489361702,33.084780014275026,0.49669423204787233,0.02307241926578326,3.4155378671130165e-05,0.00032168341567739844,952.7851395202384,26.684600493273404,31.398171030853824,5,6,3,8,3,7,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,1,0,0,8.088052818966815
3,(t%10)+(((t&11)%10)*(t*13)),117.1875,1591.7395280724204,126.34638145151668,3013.031914893617,27.338338362179055,0.49837932180851063,0.10638278433599366,0.036445435136556625,0.009035591967403889,1189.5551145884526,16.887783254099027,6.645831866788301,4,4,3,6,0,11,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,1,0,9.816461544173238
4,((((t-4)*7)>>5)>>(t&6))^(((t%5)>>(t^4))-((t&6)&1)),104.16666666666667,1335.3639731344363,146.38601570974606,2671.276595744681,266.180105432466,0.2521692154255319,0.0786249661867531,0.011405179277062416,0.006884560454636812,1011.2499295435116,15.673790674394162,9.877886683887361,5,8,5,12,3,4,1,0,0,0,1,0,0,0,0,0,3,1,3,2,1,0,2,0,0,10.424851424856017
